factor,variable,FAC_rank_vol_m3_n6_pairwise1,CtrlRetSTR,CtrlRetLTM,CtrlVol,as_偏股混合型基金,Ctrl_log_fund_size,Ctrl_fund_age,FAC_rank_vol_m6_n3_pairwise1,FAC_rank_vol_m6_n6_pairwise1,FAC_rank_vol_m6_n12_pairwise1,FAC_rank_vol_m12_n6_pairwise1
FAC_rank_vol_m6_n6_pairwise1,CtrlVol,,-0.0118640622914435,0.022377470120334125,1.0,0.0064506871646030405,-0.04126121940037142,-0.046367356680364284,,-0.24897967259195855,,
FAC_rank_vol_m6_n6_pairwise1,as_偏股混合型基金,,0.01406252186718431,0.02636849860281225,0.0064506871646030405,1.0,0.37760413857012415,0.4492698005838179,,-0.01946522446706849,,
FAC_rank_vol_m6_n6_pairwise1,Ctrl_log_fund_size,,0.03956324127998299,0.14116943781433136,-0.04126121940037142,0.37760413857012415,1.0,0.7754181005738955,,-0.05144804638263189,,
FAC_rank_vol_m6_n6_pairwise1,Ctrl_fund_age,,-0.00485497922593066,0.020343198376482644,-0.046367356680364284,0.4492698005838179,0.7754181005738955,1.0,,0.015984562098436367,,
FAC_rank_vol_m6_n12_pairwise1,FAC_rank_vol_m6_n12_pairwise1,,-0.08656183737079573,-0.41123699822555626,-0.22285398749636984,-0.06557173142198983,-0.051681559518395655,-0.008512148814588925,,,1.0,
FAC_rank_vol_m6_n12_pairwise1,CtrlRetSTR,,1.0,0.017842736512128293,-0.0030801392310908634,0.017297938394238464,0.04962635377730477,0.006432137529837924,,,-0.08656183737079573,
FAC_rank_vol_m6_n12_pairwise1,CtrlRetLTM,,0.017842736512128293,1.0,-0.033177741686482805,0.034612874701633274,0.10780918832969565,0.03337064941026362,,,-0.41123699822555626,
FAC_rank_vol_m6_n12_pairwise1,CtrlVol,,-0.0030801392310908634,-0.033177741686482805,1.0,-0.01231001396802634,-0.03462278580621567,-0.006095293823543328,,,-0.22285398749636984,
FAC_rank_vol_m6_n12_pairwise1,as_偏股混合型基金,,0.017297938394238464,0.034612874701633274,-0.01231001396802634,1.0,0.49423493477874375,0.5791082939150912,,,-0.06557173142198983,
FAC_rank_vol_m6_n12_pairwise1,Ctrl_log_fund_size,,0.04962635377730477,0.10780918832969565,-0.03462278580621567,0.49423493477874375,1.0,0.7735391329445949,,,-0.051681559518395655,
FAC_rank_vol_m6_n12_pairwise1,Ctrl_fund_age,,0.006432137529837924,0.03337064941026362,-0.006095293823543328,0.5791082939150912,0.7735391329445949,1.0,,,-0.008512148814588925,
FAC_rank_vol_m12_n6_pairwise1,FAC_rank_vol_m12_n6_pairwise1,,-0.07552163413457282,-0.24498426042532195,-0.324147822198435,-0.08084779714163552,-0.037316176122247045,0.001488333883991324,,,,1.0
FAC_rank_vol_m12_n6_pairwise1,CtrlRetSTR,,1.0,0.03471084648967646,0.009354419388471836,0.02032885861120319,0.048789282510357884,0.004170227308317442,,,,-0.07552163413457282
FAC_rank_vol_m12_n6_pairwise1,CtrlRetLTM,,0.03471084648967646,1.0,-0.011423464699882636,0.03753132760253674,0.1040958671304398,0.026345872062951983,,,,-0.24498426042532195
FAC_rank_vol_m12_n6_pairwise1,CtrlVol,,0.009354419388471836,-0.011423464699882636,1.0,-0.015826533148420995,-0.02695440390611217,-0.0020878182825171585,,,,-0.324147822198435
FAC_rank_vol_m12_n6_pairwise1,as_偏股混合型基金,,0.02032885861120319,0.03753132760253674,-0.015826533148420995,1.0,0.49380405397860794,0.5769494451047978,,,,-0.08084779714163552
FAC_rank_vol_m12_n6_pairwise1,Ctrl_log_fund_size,,0.048789282510357884,0.1040958671304398,-0.02695440390611217,0.49380405397860794,1.0,0.770103472371866,,,,-0.037316176122247045
FAC_rank_vol_m12_n6_pairwise1,Ctrl_fund_age,,0.004170227308317442,0.026345872062951983,-0.0020878182825171585,0.5769494451047978,0.770103472371866,1.0,,,,0.001488333883991324
