factor,variable,FAC_rank_vol_m3_n6_pairwise1,CtrlRetSTR,CtrlRetLTM,CtrlVol,as_偏股混合型基金,Ctrl_log_fund_size,Ctrl_fund_age,FAC_rank_vol_m6_n3_pairwise1,FAC_rank_vol_m6_n6_pairwise1,FAC_rank_vol_m6_n12_pairwise1,FAC_rank_vol_m12_n6_pairwise1
FAC_rank_vol_m3_n6_pairwise1,FAC_rank_vol_m3_n6_pairwise1,1.0,0.09898504634762932,0.2646307103789792,-0.12659951177057793,-0.00560573361404555,0.0232358946308692,0.01712201952487778,,,,
FAC_rank_vol_m3_n6_pairwise1,CtrlRetSTR,0.09898504634762932,1.0,-0.03215155400660446,0.009337385819935635,-0.000522825231757574,-0.021004178574402614,-0.026275043149455713,,,,
FAC_rank_vol_m3_n6_pairwise1,CtrlRetLTM,0.2646307103789792,-0.03215155400660446,1.0,0.18925994090899015,-0.005593842355002146,0.1470399346542781,-0.08807961039498995,,,,
FAC_rank_vol_m3_n6_pairwise1,CtrlVol,-0.12659951177057793,0.009337385819935635,0.18925994090899015,1.0,-0.033864286040250886,0.009975338379013416,-0.08957787005464714,,,,
FAC_rank_vol_m3_n6_pairwise1,as_偏股混合型基金,-0.00560573361404555,-0.000522825231757574,-0.005593842355002146,-0.033864286040250886,1.0,0.06528242402419285,0.3499783503258068,,,,
FAC_rank_vol_m3_n6_pairwise1,Ctrl_log_fund_size,0.0232358946308692,-0.021004178574402614,0.1470399346542781,0.009975338379013416,0.06528242402419285,1.0,0.3137814766401407,,,,
FAC_rank_vol_m3_n6_pairwise1,Ctrl_fund_age,0.01712201952487778,-0.026275043149455713,-0.08807961039498995,-0.08957787005464714,0.3499783503258068,0.3137814766401407,1.0,,,,
FAC_rank_vol_m6_n3_pairwise1,FAC_rank_vol_m6_n3_pairwise1,,0.08078003844614566,0.11520558476470583,-0.29782490243913623,0.00101706575820408,0.009214691980433481,0.02510307876510248,1.0,,,
FAC_rank_vol_m6_n3_pairwise1,CtrlRetSTR,,1.0,-0.032325556016985064,0.011126813238306419,0.006358553535230044,-0.018199628761088407,-0.02764548932202653,0.08078003844614566,,,
FAC_rank_vol_m6_n3_pairwise1,CtrlRetLTM,,-0.032325556016985064,1.0,0.19087303310662437,-0.008596263318713292,0.14258025341274913,-0.09088833391525943,0.11520558476470583,,,
FAC_rank_vol_m6_n3_pairwise1,CtrlVol,,0.011126813238306419,0.19087303310662437,1.0,-0.031043705169809165,0.009391600879334225,-0.0910186876808483,-0.29782490243913623,,,
FAC_rank_vol_m6_n3_pairwise1,as_偏股混合型基金,,0.006358553535230044,-0.008596263318713292,-0.031043705169809165,1.0,0.07510640018030303,0.35675852204490327,0.00101706575820408,,,
FAC_rank_vol_m6_n3_pairwise1,Ctrl_log_fund_size,,-0.018199628761088407,0.14258025341274913,0.009391600879334225,0.07510640018030303,1.0,0.31676830827256286,0.009214691980433481,,,
FAC_rank_vol_m6_n3_pairwise1,Ctrl_fund_age,,-0.02764548932202653,-0.09088833391525943,-0.0910186876808483,0.35675852204490327,0.31676830827256286,1.0,0.02510307876510248,,,
FAC_rank_vol_m6_n6_pairwise1,FAC_rank_vol_m6_n6_pairwise1,,0.09246447310968581,0.30795954085929167,-0.21563205684943137,0.006163947390009805,-0.003913439015869395,0.007647053213796464,,1.0,,
FAC_rank_vol_m6_n6_pairwise1,CtrlRetSTR,,1.0,-0.022963844991524682,0.015265395595804343,0.002260763693907627,-0.03841911515138474,-0.02410178035862385,,0.09246447310968581,,
FAC_rank_vol_m6_n6_pairwise1,CtrlRetLTM,,-0.022963844991524682,1.0,0.22510278766836872,-0.0064444991704913695,0.1618601481854265,-0.08826328914457257,,0.30795954085929167,,
FAC_rank_vol_m6_n6_pairwise1,CtrlVol,,0.015265395595804343,0.22510278766836872,1.0,-0.047309821432585004,0.03023168158387137,-0.07334964007028034,,-0.21563205684943137,,
FAC_rank_vol_m6_n6_pairwise1,as_偏股混合型基金,,0.002260763693907627,-0.0064444991704913695,-0.047309821432585004,1.0,0.06336956892987536,0.3749749662665574,,0.006163947390009805,,
FAC_rank_vol_m6_n6_pairwise1,Ctrl_log_fund_size,,-0.03841911515138474,0.1618601481854265,0.03023168158387137,0.06336956892987536,1.0,0.3029312481127205,,-0.003913439015869395,,
FAC_rank_vol_m6_n6_pairwise1,Ctrl_fund_age,,-0.02410178035862385,-0.08826328914457257,-0.07334964007028034,0.3749749662665574,0.3029312481127205,1.0,,0.007647053213796464,,
FAC_rank_vol_m6_n12_pairwise1,FAC_rank_vol_m6_n12_pairwise1,,0.016443665163604817,0.37779803617210916,-0.05592284858409981,-0.046018529482067055,0.07641715504355297,-0.031474757209129095,,,1.0,
FAC_rank_vol_m6_n12_pairwise1,CtrlRetSTR,,1.0,-0.05314337250988096,0.04039384562651937,-0.021463763380044076,-0.02422705503137561,-0.026986997249653925,,,0.016443665163604817,
FAC_rank_vol_m6_n12_pairwise1,CtrlRetLTM,,-0.05314337250988096,1.0,0.2283356873041706,-0.05860095384023248,0.1638812607104559,-0.06756165528419864,,,0.37779803617210916,
FAC_rank_vol_m6_n12_pairwise1,CtrlVol,,0.04039384562651937,0.2283356873041706,1.0,-0.06924549545940374,0.13146890687352408,-0.06931277187214627,,,-0.05592284858409981,
FAC_rank_vol_m6_n12_pairwise1,as_偏股混合型基金,,-0.021463763380044076,-0.05860095384023248,-0.06924549545940374,1.0,0.09318230735165671,0.5024350743910274,,,-0.046018529482067055,
FAC_rank_vol_m6_n12_pairwise1,Ctrl_log_fund_size,,-0.02422705503137561,0.1638812607104559,0.13146890687352408,0.09318230735165671,1.0,0.19289376422656826,,,0.07641715504355297,
FAC_rank_vol_m6_n12_pairwise1,Ctrl_fund_age,,-0.026986997249653925,-0.06756165528419864,-0.06931277187214627,0.5024350743910274,0.19289376422656826,1.0,,,-0.031474757209129095,
FAC_rank_vol_m12_n6_pairwise1,FAC_rank_vol_m12_n6_pairwise1,,0.04016783029815493,0.12696243260076798,-0.2635427921780715,-0.039110316696797445,-0.03258130058591751,0.010613239995491278,,,,1.0
FAC_rank_vol_m12_n6_pairwise1,CtrlRetSTR,,1.0,-0.04703643679210893,0.035737162868428624,-0.022834713381623642,-0.022701793545567686,-0.024641083600051763,,,,0.04016783029815493
FAC_rank_vol_m12_n6_pairwise1,CtrlRetLTM,,-0.04703643679210893,1.0,0.2361321411258147,-0.058044046890683106,0.16089874275337052,-0.07264971782840522,,,,0.12696243260076798
FAC_rank_vol_m12_n6_pairwise1,CtrlVol,,0.035737162868428624,0.2361321411258147,1.0,-0.06632345255906964,0.12425543356970893,-0.07230925940979183,,,,-0.2635427921780715
FAC_rank_vol_m12_n6_pairwise1,as_偏股混合型基金,,-0.022834713381623642,-0.058044046890683106,-0.06632345255906964,1.0,0.09683151489838861,0.5043302866344643,,,,-0.039110316696797445
FAC_rank_vol_m12_n6_pairwise1,Ctrl_log_fund_size,,-0.022701793545567686,0.16089874275337052,0.12425543356970893,0.09683151489838861,1.0,0.19763475843291556,,,,-0.03258130058591751
FAC_rank_vol_m12_n6_pairwise1,Ctrl_fund_age,,-0.024641083600051763,-0.07264971782840522,-0.07230925940979183,0.5043302866344643,0.19763475843291556,1.0,,,,0.010613239995491278
