factor,variable,coef,newey_west_se,t_stat,p_value,n_months,avg_monthly_n,total_regression_obs,avg_r_squared,avg_adj_r_squared,newey_west_lag,min_cross_section_n
FAC_rank_vol_m3_n6_pairwise1,const,0.05911829121678376,0.04204094092300618,1.4062076137889745,0.16258723865646244,107,139.6822429906542,14946,0.25258540975272864,0.19597131847038546,5,50
FAC_rank_vol_m3_n6_pairwise1,FAC_rank_vol_m3_n6_pairwise1,0.018195755892892775,0.021014690282011753,0.8658588658081751,0.3885231064464506,107,139.6822429906542,14946,0.25258540975272864,0.19597131847038546,5,50
FAC_rank_vol_m3_n6_pairwise1,CtrlRetSTR,0.14095723869485316,0.10550560627746719,1.3360165745519947,0.18440507659382263,107,139.6822429906542,14946,0.25258540975272864,0.19597131847038546,5,50
FAC_rank_vol_m3_n6_pairwise1,CtrlRetLTM,-0.03176323211296533,0.03329251741896885,-0.9540651946874947,0.34222129414745983,107,139.6822429906542,14946,0.25258540975272864,0.19597131847038546,5,50
FAC_rank_vol_m3_n6_pairwise1,CtrlVol,0.4388836385430342,0.3811814081310064,1.1513773473238138,0.25216747948019475,107,139.6822429906542,14946,0.25258540975272864,0.19597131847038546,5,50
FAC_rank_vol_m3_n6_pairwise1,as_偏股混合型基金,0.022803155952761965,0.009804981215348124,2.325670539487346,0.021939824679057314,107,139.6822429906542,14946,0.25258540975272864,0.19597131847038546,5,50
FAC_rank_vol_m3_n6_pairwise1,Ctrl_log_fund_size,-0.005197166178296386,0.005312573903207056,-0.9782764951578364,0.3301650263490217,107,139.6822429906542,14946,0.25258540975272864,0.19597131847038546,5,50
FAC_rank_vol_m3_n6_pairwise1,Ctrl_fund_age,-4.949099506345368e-05,8.72823932516633e-05,-0.5670215173953259,0.5718983680236882,107,139.6822429906542,14946,0.25258540975272864,0.19597131847038546,5,50
FAC_rank_vol_m6_n3_pairwise1,const,0.10502341102870393,0.04560076136121148,2.30310652484057,0.023225029840213712,107,139.6728971962617,14945,0.25896384361868,0.20251827820946594,5,50
FAC_rank_vol_m6_n3_pairwise1,FAC_rank_vol_m6_n3_pairwise1,-0.02632164881975348,0.024668978906449472,-1.0669938516535815,0.28839874419657774,107,139.6728971962617,14945,0.25896384361868,0.20251827820946594,5,50
FAC_rank_vol_m6_n3_pairwise1,CtrlRetSTR,0.13523704620432664,0.10442976467261778,1.295004797035483,0.1981321196423165,107,139.6728971962617,14945,0.25896384361868,0.20251827820946594,5,50
FAC_rank_vol_m6_n3_pairwise1,CtrlRetLTM,-0.03153081703468022,0.035615254539995186,-0.8853177505518534,0.37798919858799074,107,139.6728971962617,14945,0.25896384361868,0.20251827820946594,5,50
FAC_rank_vol_m6_n3_pairwise1,CtrlVol,0.34259839156983696,0.4075438444314458,0.8406418014920269,0.4024409013787813,107,139.6728971962617,14945,0.25896384361868,0.20251827820946594,5,50
FAC_rank_vol_m6_n3_pairwise1,as_偏股混合型基金,0.02074125664170853,0.008895309166651872,2.331707223787859,0.02160680504759556,107,139.6728971962617,14945,0.25896384361868,0.20251827820946594,5,50
FAC_rank_vol_m6_n3_pairwise1,Ctrl_log_fund_size,-0.0037675340239412647,0.005480973905940925,-0.6873840468128425,0.4933420080592369,107,139.6728971962617,14945,0.25896384361868,0.20251827820946594,5,50
FAC_rank_vol_m6_n3_pairwise1,Ctrl_fund_age,-8.866061107704076e-05,9.741819688321655e-05,-0.9101031831180959,0.36483295137785077,107,139.6728971962617,14945,0.25896384361868,0.20251827820946594,5,50
FAC_rank_vol_m6_n6_pairwise1,const,0.015517362896132347,0.037576331720925414,0.4129557672467288,0.6806104275870472,92,133.1413043478261,12249,0.24896066514401796,0.19123195469785859,5,50
FAC_rank_vol_m6_n6_pairwise1,FAC_rank_vol_m6_n6_pairwise1,0.05284752967784409,0.021125583319695766,2.5015891338050475,0.014151236961144682,92,133.1413043478261,12249,0.24896066514401796,0.19123195469785859,5,50
