factor,variable,FAC_rank_vol_m3_n6_pairwise1,CtrlRetSTR,CtrlRetLTM,CtrlVol,as_偏股混合型基金,Ctrl_log_fund_size,Ctrl_fund_age,FAC_rank_vol_m6_n3_pairwise1,FAC_rank_vol_m6_n6_pairwise1,FAC_rank_vol_m6_n12_pairwise1,FAC_rank_vol_m12_n6_pairwise1
FAC_rank_vol_m3_n6_pairwise1,FAC_rank_vol_m3_n6_pairwise1,1.0,-0.1676144862369028,-0.3131087206621992,-0.14919196087151496,0.004852525414900581,0.018227047732938366,0.028694150301039674,,,,
FAC_rank_vol_m3_n6_pairwise1,CtrlRetSTR,-0.1676144862369028,1.0,-0.02349728476362214,-0.004525654780777623,0.01978322820528987,-0.03402586367137975,0.0001472652803895792,,,,
FAC_rank_vol_m3_n6_pairwise1,CtrlRetLTM,-0.3131087206621992,-0.02349728476362214,1.0,0.06284762039007237,0.0004306957442939087,0.04131506448591085,-0.006531884756031562,,,,
FAC_rank_vol_m3_n6_pairwise1,CtrlVol,-0.14919196087151496,-0.004525654780777623,0.06284762039007237,1.0,-0.0028312494049544867,0.022205140092032637,-0.06501274034206056,,,,
FAC_rank_vol_m3_n6_pairwise1,as_偏股混合型基金,0.004852525414900581,0.01978322820528987,0.0004306957442939087,-0.0028312494049544867,1.0,0.08424320073362236,0.40592843168529413,,,,
FAC_rank_vol_m3_n6_pairwise1,Ctrl_log_fund_size,0.018227047732938366,-0.03402586367137975,0.04131506448591085,0.022205140092032637,0.08424320073362236,1.0,0.32126376359328657,,,,
FAC_rank_vol_m3_n6_pairwise1,Ctrl_fund_age,0.028694150301039674,0.0001472652803895792,-0.006531884756031562,-0.06501274034206056,0.40592843168529413,0.32126376359328657,1.0,,,,
FAC_rank_vol_m6_n3_pairwise1,FAC_rank_vol_m6_n3_pairwise1,,-0.12067785973567263,-0.239049004313393,-0.24344045674088724,-0.03198175796521558,0.020358056018997296,0.02642952424926463,1.0,,,
FAC_rank_vol_m6_n3_pairwise1,CtrlRetSTR,,1.0,-0.026048913272193223,-0.003964983030862171,0.011478979627314685,-0.03745882406555519,0.0014587776394361122,-0.12067785973567263,,,
FAC_rank_vol_m6_n3_pairwise1,CtrlRetLTM,,-0.026048913272193223,1.0,0.07707638981538344,0.0025024879170317286,0.03788052279613015,-0.014238762627880631,-0.239049004313393,,,
FAC_rank_vol_m6_n3_pairwise1,CtrlVol,,-0.003964983030862171,0.07707638981538344,1.0,-0.0021951410074103985,0.020109553223390853,-0.06474114668582098,-0.24344045674088724,,,
FAC_rank_vol_m6_n3_pairwise1,as_偏股混合型基金,,0.011478979627314685,0.0025024879170317286,-0.0021951410074103985,1.0,0.07346082981059254,0.3988572142060144,-0.03198175796521558,,,
FAC_rank_vol_m6_n3_pairwise1,Ctrl_log_fund_size,,-0.03745882406555519,0.03788052279613015,0.020109553223390853,0.07346082981059254,1.0,0.31740379004055896,0.020358056018997296,,,
FAC_rank_vol_m6_n3_pairwise1,Ctrl_fund_age,,0.0014587776394361122,-0.014238762627880631,-0.06474114668582098,0.3988572142060144,0.31740379004055896,1.0,0.02642952424926463,,,
FAC_rank_vol_m6_n6_pairwise1,FAC_rank_vol_m6_n6_pairwise1,,-0.1273143450959969,-0.4249984903256993,-0.24587967150516887,-0.01961208855456063,-6.958513958671542e-06,0.015184193513264886,,1.0,,
FAC_rank_vol_m6_n6_pairwise1,CtrlRetSTR,,1.0,0.03884514023571123,-0.012399206972364891,0.014066801903901638,-0.04548955546947481,-0.0048140618725952015,,-0.1273143450959969,,
FAC_rank_vol_m6_n6_pairwise1,CtrlRetLTM,,0.03884514023571123,1.0,0.020201332267719467,0.025934027204459784,0.0008124081352334118,0.020518532971592805,,-0.4249984903256993,,
FAC_rank_vol_m6_n6_pairwise1,CtrlVol,,-0.012399206972364891,0.020201332267719467,1.0,0.006781330750055993,0.03041969838161641,-0.045123331034612746,,-0.24587967150516887,,
FAC_rank_vol_m6_n6_pairwise1,as_偏股混合型基金,,0.014066801903901638,0.025934027204459784,0.006781330750055993,1.0,0.07979758065920094,0.44755710396372655,,-0.01961208855456063,,
FAC_rank_vol_m6_n6_pairwise1,Ctrl_log_fund_size,,-0.04548955546947481,0.0008124081352334118,0.03041969838161641,0.07979758065920094,1.0,0.3040429165475291,,-6.958513958671542e-06,,
FAC_rank_vol_m6_n6_pairwise1,Ctrl_fund_age,,-0.0048140618725952015,0.020518532971592805,-0.045123331034612746,0.44755710396372655,0.3040429165475291,1.0,,0.015184193513264886,,
FAC_rank_vol_m6_n12_pairwise1,FAC_rank_vol_m6_n12_pairwise1,,-0.08691543780274445,-0.4111451518543632,-0.2220983318123407,-0.06523114396498418,-0.022871740634096638,-0.009930181005050645,,,1.0,
FAC_rank_vol_m6_n12_pairwise1,CtrlRetSTR,,1.0,0.018152794116843233,-0.002572063712962904,0.017511006418561438,-0.046190747511972705,0.006902081559257737,,,-0.08691543780274445,
FAC_rank_vol_m6_n12_pairwise1,CtrlRetLTM,,0.018152794116843233,1.0,-0.032687388330680994,0.03440516017969204,-0.05766543930369041,0.034050244006311625,,,-0.4111451518543632,
FAC_rank_vol_m6_n12_pairwise1,CtrlVol,,-0.002572063712962904,-0.032687388330680994,1.0,-0.012889769437870673,0.03264831629309923,-0.004989485396660816,,,-0.2220983318123407,
FAC_rank_vol_m6_n12_pairwise1,as_偏股混合型基金,,0.017511006418561438,0.03440516017969204,-0.012889769437870673,1.0,0.09273953513979445,0.5780678807785734,,,-0.06523114396498418,
FAC_rank_vol_m6_n12_pairwise1,Ctrl_log_fund_size,,-0.046190747511972705,-0.05766543930369041,0.03264831629309923,0.09273953513979445,1.0,0.19924410814718194,,,-0.022871740634096638,
