factor,row_variable,col_variable,mean_corr,p_value,stars,n_months
FAC_rank_vol_m6_n12_pairwise1,CtrlRetSTR,CtrlRetLTM,0.04758240062328498,0.06833662152714483,*,115
FAC_rank_vol_m6_n12_pairwise1,CtrlRetSTR,CtrlVol,-0.0051827305989112895,0.8688664112986205,,115
FAC_rank_vol_m6_n12_pairwise1,CtrlRetSTR,as_偏股混合型基金,-0.0006956064827781103,0.9313518354120045,,108
FAC_rank_vol_m6_n12_pairwise1,CtrlRetSTR,Ctrl_log_fund_size,-0.03896029417466487,0.004258300173426907,***,115
FAC_rank_vol_m6_n12_pairwise1,CtrlRetSTR,Ctrl_fund_age,-0.00954994230353692,0.2934944743892948,,115
FAC_rank_vol_m6_n12_pairwise1,CtrlRetSTR,FAC__x__RANK_MEAN,0.08556116508151738,0.00016594020466584523,***,115
FAC_rank_vol_m6_n12_pairwise1,CtrlRetLTM,FAC_rank_vol_m6_n12_pairwise1,0.03800423069435655,0.0038079397166552267,***,115
FAC_rank_vol_m6_n12_pairwise1,CtrlRetLTM,CtrlRetSTR,0.04758240062328498,0.06833662152714483,*,115
FAC_rank_vol_m6_n12_pairwise1,CtrlRetLTM,CtrlRetLTM,1.0,,,115
FAC_rank_vol_m6_n12_pairwise1,CtrlRetLTM,CtrlVol,0.11825627578321166,0.00014579671264474596,***,115
FAC_rank_vol_m6_n12_pairwise1,CtrlRetLTM,as_偏股混合型基金,0.006227814297862021,0.44477151789012603,,108
FAC_rank_vol_m6_n12_pairwise1,CtrlRetLTM,Ctrl_log_fund_size,0.08106929466760034,3.488570378799884e-11,***,115
FAC_rank_vol_m6_n12_pairwise1,CtrlRetLTM,Ctrl_fund_age,-0.06191232352730491,2.437600440244511e-10,***,115
FAC_rank_vol_m6_n12_pairwise1,CtrlRetLTM,FAC__x__RANK_MEAN,0.8622603703044456,1.0689228677470747e-135,***,115
FAC_rank_vol_m6_n12_pairwise1,CtrlVol,FAC_rank_vol_m6_n12_pairwise1,-0.1065209877837437,3.628412696410886e-11,***,115
FAC_rank_vol_m6_n12_pairwise1,CtrlVol,CtrlRetSTR,-0.0051827305989112895,0.8688664112986205,,115
FAC_rank_vol_m6_n12_pairwise1,CtrlVol,CtrlRetLTM,0.11825627578321166,0.00014579671264474596,***,115
FAC_rank_vol_m6_n12_pairwise1,CtrlVol,CtrlVol,1.0,,,115
FAC_rank_vol_m6_n12_pairwise1,CtrlVol,as_偏股混合型基金,-0.010605294078217831,0.11324555405586216,,108
FAC_rank_vol_m6_n12_pairwise1,CtrlVol,Ctrl_log_fund_size,0.04877192557980291,0.00010789698452356394,***,115
FAC_rank_vol_m6_n12_pairwise1,CtrlVol,Ctrl_fund_age,-0.09071317731566195,1.9765749207641486e-17,***,115
FAC_rank_vol_m6_n12_pairwise1,CtrlVol,FAC__x__RANK_MEAN,0.09891878799763264,0.00018005981611118088,***,115
FAC_rank_vol_m6_n12_pairwise1,as_偏股混合型基金,FAC_rank_vol_m6_n12_pairwise1,-0.02450147685781681,0.08589592396529697,*,108
FAC_rank_vol_m6_n12_pairwise1,as_偏股混合型基金,CtrlRetSTR,-0.0006956064827781103,0.9313518354120045,,108
FAC_rank_vol_m6_n12_pairwise1,as_偏股混合型基金,CtrlRetLTM,0.006227814297862021,0.44477151789012603,,108
FAC_rank_vol_m6_n12_pairwise1,as_偏股混合型基金,CtrlVol,-0.010605294078217831,0.11324555405586216,,108
FAC_rank_vol_m6_n12_pairwise1,as_偏股混合型基金,as_偏股混合型基金,1.0,,,108
FAC_rank_vol_m6_n12_pairwise1,as_偏股混合型基金,Ctrl_log_fund_size,0.11621576435234647,2.2411721229742124e-28,***,108
FAC_rank_vol_m6_n12_pairwise1,as_偏股混合型基金,Ctrl_fund_age,0.37707228197410325,7.569229450232688e-36,***,108
FAC_rank_vol_m6_n12_pairwise1,as_偏股混合型基金,FAC__x__RANK_MEAN,-0.06103121059665306,7.386072744789877e-14,***,108
FAC_rank_vol_m6_n12_pairwise1,Ctrl_log_fund_size,FAC_rank_vol_m6_n12_pairwise1,0.005329891656146389,0.6389422571504478,,115
FAC_rank_vol_m6_n12_pairwise1,Ctrl_log_fund_size,CtrlRetSTR,-0.03896029417466487,0.004258300173426907,***,115
FAC_rank_vol_m6_n12_pairwise1,Ctrl_log_fund_size,CtrlRetLTM,0.08106929466760034,3.488570378799884e-11,***,115
FAC_rank_vol_m6_n12_pairwise1,Ctrl_log_fund_size,CtrlVol,0.04877192557980291,0.00010789698452356394,***,115
FAC_rank_vol_m6_n12_pairwise1,Ctrl_log_fund_size,as_偏股混合型基金,0.11621576435234647,2.2411721229742124e-28,***,108
FAC_rank_vol_m6_n12_pairwise1,Ctrl_log_fund_size,Ctrl_log_fund_size,1.0,,,115
FAC_rank_vol_m6_n12_pairwise1,Ctrl_log_fund_size,Ctrl_fund_age,0.3009841187654541,3.603270128353855e-39,***,115
FAC_rank_vol_m6_n12_pairwise1,Ctrl_log_fund_size,FAC__x__RANK_MEAN,0.09212143938627293,4.022062638187504e-14,***,115
FAC_rank_vol_m6_n12_pairwise1,Ctrl_fund_age,FAC_rank_vol_m6_n12_pairwise1,0.016198924047430327,0.12313007914644848,,115
FAC_rank_vol_m6_n12_pairwise1,Ctrl_fund_age,CtrlRetSTR,-0.00954994230353692,0.2934944743892948,,115
FAC_rank_vol_m6_n12_pairwise1,Ctrl_fund_age,CtrlRetLTM,-0.06191232352730491,2.437600440244511e-10,***,115
FAC_rank_vol_m6_n12_pairwise1,Ctrl_fund_age,CtrlVol,-0.09071317731566195,1.9765749207641486e-17,***,115
FAC_rank_vol_m6_n12_pairwise1,Ctrl_fund_age,as_偏股混合型基金,0.37707228197410325,7.569229450232688e-36,***,108
FAC_rank_vol_m6_n12_pairwise1,Ctrl_fund_age,Ctrl_log_fund_size,0.3009841187654541,3.603270128353855e-39,***,115
FAC_rank_vol_m6_n12_pairwise1,Ctrl_fund_age,Ctrl_fund_age,1.0,,,115
FAC_rank_vol_m6_n12_pairwise1,Ctrl_fund_age,FAC__x__RANK_MEAN,-0.0831544862092862,8.898902582483723e-16,***,115
FAC_rank_vol_m6_n12_pairwise1,FAC__x__RANK_MEAN,FAC_rank_vol_m6_n12_pairwise1,0.1291221623409624,5.536726922257661e-19,***,115
FAC_rank_vol_m6_n12_pairwise1,FAC__x__RANK_MEAN,CtrlRetSTR,0.08556116508151738,0.00016594020466584523,***,115
FAC_rank_vol_m6_n12_pairwise1,FAC__x__RANK_MEAN,CtrlRetLTM,0.8622603703044456,1.0689228677470747e-135,***,115
FAC_rank_vol_m6_n12_pairwise1,FAC__x__RANK_MEAN,CtrlVol,0.09891878799763264,0.00018005981611118088,***,115
FAC_rank_vol_m6_n12_pairwise1,FAC__x__RANK_MEAN,as_偏股混合型基金,-0.06103121059665306,7.386072744789877e-14,***,108
FAC_rank_vol_m6_n12_pairwise1,FAC__x__RANK_MEAN,Ctrl_log_fund_size,0.09212143938627293,4.022062638187504e-14,***,115
FAC_rank_vol_m6_n12_pairwise1,FAC__x__RANK_MEAN,Ctrl_fund_age,-0.0831544862092862,8.898902582483723e-16,***,115
FAC_rank_vol_m6_n12_pairwise1,FAC__x__RANK_MEAN,FAC__x__RANK_MEAN,1.0,,,115
FAC_rank_vol_m12_n6_pairwise1,FAC_rank_vol_m12_n6_pairwise1,FAC_rank_vol_m12_n6_pairwise1,1.0,,,115
FAC_rank_vol_m12_n6_pairwise1,FAC_rank_vol_m12_n6_pairwise1,CtrlRetSTR,0.0032117218040579668,0.7960274435106858,,115
FAC_rank_vol_m12_n6_pairwise1,FAC_rank_vol_m12_n6_pairwise1,CtrlRetLTM,-0.005215735869800225,0.6503249239016109,,115
FAC_rank_vol_m12_n6_pairwise1,FAC_rank_vol_m12_n6_pairwise1,CtrlVol,-0.23570661275325322,9.992218325076297e-34,***,115
FAC_rank_vol_m12_n6_pairwise1,FAC_rank_vol_m12_n6_pairwise1,as_偏股混合型基金,-0.024602457991852796,0.002166811685571741,***,108
FAC_rank_vol_m12_n6_pairwise1,FAC_rank_vol_m12_n6_pairwise1,Ctrl_log_fund_size,-0.019990662611660725,0.0624089052357312,*,115
FAC_rank_vol_m12_n6_pairwise1,FAC_rank_vol_m12_n6_pairwise1,Ctrl_fund_age,0.046911613491097105,0.00038409062416114943,***,115
FAC_rank_vol_m12_n6_pairwise1,FAC_rank_vol_m12_n6_pairwise1,FAC__x__RANK_MEAN,0.22593416954381298,3.551057292916405e-46,***,115
FAC_rank_vol_m12_n6_pairwise1,CtrlRetSTR,FAC_rank_vol_m12_n6_pairwise1,0.0032117218040579668,0.7960274435106858,,115
FAC_rank_vol_m12_n6_pairwise1,CtrlRetSTR,CtrlRetSTR,1.0,,,115
FAC_rank_vol_m12_n6_pairwise1,CtrlRetSTR,CtrlRetLTM,0.04758240062328498,0.06833662152714483,*,115
FAC_rank_vol_m12_n6_pairwise1,CtrlRetSTR,CtrlVol,-0.0051827305989112895,0.8688664112986205,,115
FAC_rank_vol_m12_n6_pairwise1,CtrlRetSTR,as_偏股混合型基金,-0.0006956064827781103,0.9313518354120045,,108
FAC_rank_vol_m12_n6_pairwise1,CtrlRetSTR,Ctrl_log_fund_size,-0.03896029417466487,0.004258300173426907,***,115
FAC_rank_vol_m12_n6_pairwise1,CtrlRetSTR,Ctrl_fund_age,-0.00954994230353692,0.2934944743892948,,115
FAC_rank_vol_m12_n6_pairwise1,CtrlRetSTR,FAC__x__RANK_MEAN,0.08700818225830954,7.984977938037418e-05,***,115
FAC_rank_vol_m12_n6_pairwise1,CtrlRetLTM,FAC_rank_vol_m12_n6_pairwise1,-0.005215735869800225,0.6503249239016109,,115
FAC_rank_vol_m12_n6_pairwise1,CtrlRetLTM,CtrlRetSTR,0.04758240062328498,0.06833662152714483,*,115
FAC_rank_vol_m12_n6_pairwise1,CtrlRetLTM,CtrlRetLTM,1.0,,,115
FAC_rank_vol_m12_n6_pairwise1,CtrlRetLTM,CtrlVol,0.11825627578321166,0.00014579671264474596,***,115
FAC_rank_vol_m12_n6_pairwise1,CtrlRetLTM,as_偏股混合型基金,0.006227814297862021,0.44477151789012603,,108
FAC_rank_vol_m12_n6_pairwise1,CtrlRetLTM,Ctrl_log_fund_size,0.08106929466760034,3.488570378799884e-11,***,115
FAC_rank_vol_m12_n6_pairwise1,CtrlRetLTM,Ctrl_fund_age,-0.06191232352730491,2.437600440244511e-10,***,115
FAC_rank_vol_m12_n6_pairwise1,CtrlRetLTM,FAC__x__RANK_MEAN,0.826745690085976,3.931926235531994e-126,***,115
FAC_rank_vol_m12_n6_pairwise1,CtrlVol,FAC_rank_vol_m12_n6_pairwise1,-0.23570661275325322,9.992218325076297e-34,***,115
FAC_rank_vol_m12_n6_pairwise1,CtrlVol,CtrlRetSTR,-0.0051827305989112895,0.8688664112986205,,115
FAC_rank_vol_m12_n6_pairwise1,CtrlVol,CtrlRetLTM,0.11825627578321166,0.00014579671264474596,***,115
FAC_rank_vol_m12_n6_pairwise1,CtrlVol,CtrlVol,1.0,,,115
FAC_rank_vol_m12_n6_pairwise1,CtrlVol,as_偏股混合型基金,-0.010605294078217831,0.11324555405586216,,108
FAC_rank_vol_m12_n6_pairwise1,CtrlVol,Ctrl_log_fund_size,0.04877192557980291,0.00010789698452356394,***,115
FAC_rank_vol_m12_n6_pairwise1,CtrlVol,Ctrl_fund_age,-0.09071317731566195,1.9765749207641486e-17,***,115
FAC_rank_vol_m12_n6_pairwise1,CtrlVol,FAC__x__RANK_MEAN,0.03720940036361925,0.11586482567750771,,115
FAC_rank_vol_m12_n6_pairwise1,as_偏股混合型基金,FAC_rank_vol_m12_n6_pairwise1,-0.024602457991852796,0.002166811685571741,***,108
FAC_rank_vol_m12_n6_pairwise1,as_偏股混合型基金,CtrlRetSTR,-0.0006956064827781103,0.9313518354120045,,108
FAC_rank_vol_m12_n6_pairwise1,as_偏股混合型基金,CtrlRetLTM,0.006227814297862021,0.44477151789012603,,108
FAC_rank_vol_m12_n6_pairwise1,as_偏股混合型基金,CtrlVol,-0.010605294078217831,0.11324555405586216,,108
FAC_rank_vol_m12_n6_pairwise1,as_偏股混合型基金,as_偏股混合型基金,1.0,,,108
FAC_rank_vol_m12_n6_pairwise1,as_偏股混合型基金,Ctrl_log_fund_size,0.11621576435234647,2.2411721229742124e-28,***,108
FAC_rank_vol_m12_n6_pairwise1,as_偏股混合型基金,Ctrl_fund_age,0.37707228197410325,7.569229450232688e-36,***,108
FAC_rank_vol_m12_n6_pairwise1,as_偏股混合型基金,FAC__x__RANK_MEAN,-0.054010819803245326,2.3275631862488497e-16,***,108
FAC_rank_vol_m12_n6_pairwise1,Ctrl_log_fund_size,FAC_rank_vol_m12_n6_pairwise1,-0.019990662611660725,0.0624089052357312,*,115
FAC_rank_vol_m12_n6_pairwise1,Ctrl_log_fund_size,CtrlRetSTR,-0.03896029417466487,0.004258300173426907,***,115
FAC_rank_vol_m12_n6_pairwise1,Ctrl_log_fund_size,CtrlRetLTM,0.08106929466760034,3.488570378799884e-11,***,115
FAC_rank_vol_m12_n6_pairwise1,Ctrl_log_fund_size,CtrlVol,0.04877192557980291,0.00010789698452356394,***,115
FAC_rank_vol_m12_n6_pairwise1,Ctrl_log_fund_size,as_偏股混合型基金,0.11621576435234647,2.2411721229742124e-28,***,108
FAC_rank_vol_m12_n6_pairwise1,Ctrl_log_fund_size,Ctrl_log_fund_size,1.0,,,115
FAC_rank_vol_m12_n6_pairwise1,Ctrl_log_fund_size,Ctrl_fund_age,0.3009841187654541,3.603270128353855e-39,***,115
FAC_rank_vol_m12_n6_pairwise1,Ctrl_log_fund_size,FAC__x__RANK_MEAN,0.09042611040713833,3.793840665111515e-14,***,115
FAC_rank_vol_m12_n6_pairwise1,Ctrl_fund_age,FAC_rank_vol_m12_n6_pairwise1,0.046911613491097105,0.00038409062416114943,***,115
FAC_rank_vol_m12_n6_pairwise1,Ctrl_fund_age,CtrlRetSTR,-0.00954994230353692,0.2934944743892948,,115
FAC_rank_vol_m12_n6_pairwise1,Ctrl_fund_age,CtrlRetLTM,-0.06191232352730491,2.437600440244511e-10,***,115
FAC_rank_vol_m12_n6_pairwise1,Ctrl_fund_age,CtrlVol,-0.09071317731566195,1.9765749207641486e-17,***,115
FAC_rank_vol_m12_n6_pairwise1,Ctrl_fund_age,as_偏股混合型基金,0.37707228197410325,7.569229450232688e-36,***,108
FAC_rank_vol_m12_n6_pairwise1,Ctrl_fund_age,Ctrl_log_fund_size,0.3009841187654541,3.603270128353855e-39,***,115
FAC_rank_vol_m12_n6_pairwise1,Ctrl_fund_age,Ctrl_fund_age,1.0,,,115
FAC_rank_vol_m12_n6_pairwise1,Ctrl_fund_age,FAC__x__RANK_MEAN,-0.06125953582486623,7.896257172912592e-12,***,115
FAC_rank_vol_m12_n6_pairwise1,FAC__x__RANK_MEAN,FAC_rank_vol_m12_n6_pairwise1,0.22593416954381298,3.551057292916405e-46,***,115
FAC_rank_vol_m12_n6_pairwise1,FAC__x__RANK_MEAN,CtrlRetSTR,0.08700818225830954,7.984977938037418e-05,***,115
FAC_rank_vol_m12_n6_pairwise1,FAC__x__RANK_MEAN,CtrlRetLTM,0.826745690085976,3.931926235531994e-126,***,115
FAC_rank_vol_m12_n6_pairwise1,FAC__x__RANK_MEAN,CtrlVol,0.03720940036361925,0.11586482567750771,,115
FAC_rank_vol_m12_n6_pairwise1,FAC__x__RANK_MEAN,as_偏股混合型基金,-0.054010819803245326,2.3275631862488497e-16,***,108
FAC_rank_vol_m12_n6_pairwise1,FAC__x__RANK_MEAN,Ctrl_log_fund_size,0.09042611040713833,3.793840665111515e-14,***,115
FAC_rank_vol_m12_n6_pairwise1,FAC__x__RANK_MEAN,Ctrl_fund_age,-0.06125953582486623,7.896257172912592e-12,***,115
FAC_rank_vol_m12_n6_pairwise1,FAC__x__RANK_MEAN,FAC__x__RANK_MEAN,1.0,,,115
