factor,month_date,n_obs,r_squared,adj_r_squared,const,FAC_rank_vol_m3_n6_pairwise1,CtrlRetSTR,CtrlRetLTM,CtrlVol,as_偏股混合型基金,Ctrl_log_fund_size,Ctrl_fund_age,FAC__x__RANK_MEAN,FAC_rank_vol_m6_n3_pairwise1,FAC_rank_vol_m6_n6_pairwise1,FAC_rank_vol_m6_n12_pairwise1,FAC_rank_vol_m12_n6_pairwise1
FAC_rank_vol_m3_n6_pairwise1,2011-07-29,68,0.4222915227419458,0.3439581698933961,-0.06865304935458275,-0.0664443356181335,-0.6362628594793273,-0.15533893811892438,-2.5017850866908375,-0.06930391784831935,0.0065228116171485145,2.4750802662846506e-05,0.014030988665443658,,,,
FAC_rank_vol_m3_n6_pairwise1,2011-08-31,73,0.30119471513126095,0.21384405452266853,0.07482100990683428,-0.0930081489610862,0.02387661290793426,-0.01315532130086294,-2.1765009854708537,-0.030118945264966723,0.0005336498643888684,7.10436341270199e-05,0.02431582708270401,,,,
FAC_rank_vol_m3_n6_pairwise1,2011-09-30,76,0.26558503948876067,0.17789370092025447,0.04751672950756565,0.06590445603081384,0.6164405946997891,0.12215667453121605,-1.6770799441683237,-0.04253063455037648,0.001444614986647605,-0.00022421926588250354,-0.016425265275844175,,,,
FAC_rank_vol_m3_n6_pairwise1,2011-10-31,75,0.18102870292237727,0.08175945479175628,0.04542871719994682,0.0007453437532098915,-0.006441613681847799,0.2741404501957759,-1.0469303615481425,-0.042989189897464364,0.0032479005765850017,-4.281531568142052e-05,-0.0429514618977521,,,,
FAC_rank_vol_m3_n6_pairwise1,2011-11-30,77,0.4409910188733982,0.3752252563879156,0.045867184763176395,-0.016130497815460818,-1.369641121877065,0.03543035084192651,-1.2741433322152704,-0.007011157471615311,-0.000499983166058627,-7.485675543950073e-05,0.021571347158452648,,,,
FAC_rank_vol_m3_n6_pairwise1,2011-12-30,79,0.03818505421209528,-0.07173665387795092,-0.02585774872719409,0.05731568811890926,0.04870594468790932,0.09772302967624362,-0.131561985716492,0.018720002724636548,0.0020479851302729227,-0.0002880080714000746,0.00042468411270987674,,,,
FAC_rank_vol_m3_n6_pairwise1,2012-01-31,79,0.509782707210994,0.45375787374939325,-0.21555589672580439,0.08157145030656189,-1.2115222838978856,0.39584135823100974,0.563281432053812,0.016506595538415016,0.010679463019620347,-0.0005631862232615942,-0.03768494932568646,,,,
FAC_rank_vol_m3_n6_pairwise1,2012-02-29,84,0.32942451469713485,0.25789646293149593,-0.11652114561939556,0.0027013207567110633,2.062570020002595,-0.09212063010969491,-2.8579876582536192,-0.0037218720431885796,0.0014564486348046075,-0.0005042244175644262,0.022921796995836335,,,,
FAC_rank_vol_m3_n6_pairwise1,2012-03-30,81,0.3988523478209468,0.3320581642454965,0.28572755086432516,-0.10195624156587794,1.8716619692196117,0.5491726811360488,0.5810042957823276,0.008331669671231876,0.001657343594702531,-0.0003769308466879048,-0.12528327513486565,,,,
FAC_rank_vol_m3_n6_pairwise1,2012-04-27,83,0.4268471385483271,0.3648846670400382,0.05382358586650648,0.07453538499191541,-0.5876535655209172,1.0922133660927866,0.40538153061624055,0.04096397511258167,0.005416567978355483,-0.0005944135822744174,-0.16088979915367654,,,,
FAC_rank_vol_m3_n6_pairwise1,2012-05-31,88,0.29520360719952654,0.22383182058682038,-0.07276424899234825,0.013970850658273758,0.5632537859176157,0.488446517398515,-2.2113273207496595,-0.002662873013538253,0.0072387665040043216,-0.0004306277350648254,-0.08459298411638322,,,,
FAC_rank_vol_m3_n6_pairwise1,2012-06-29,89,0.15771313878979698,0.07348445266877657,0.04603481308523741,-0.1040335552861181,0.20691068012289274,-0.03562913981588918,-0.7082784362702712,0.0365918090948474,0.0021215349159426234,-0.00025885443993452076,0.053796828084300405,,,,
FAC_rank_vol_m3_n6_pairwise1,2012-07-31,92,0.0874449495139411,-0.0005121637859200057,0.152440643765159,-0.09850922966170193,-0.40044317533137025,0.15420791543096485,0.056401411599897706,0.013670865221986359,0.001764430260758213,-0.0002938767918946073,-0.005918630817382394,,,,
FAC_rank_vol_m3_n6_pairwise1,2012-08-31,97,0.09427972302014653,0.011941516021978016,0.09158846428691275,-0.09812256523232911,-0.2080283430959246,0.1529991538369492,0.5059658910613732,0.027421744164267247,0.007137332311928935,-0.00036955638802658097,-0.03247649983023649,,,,
FAC_rank_vol_m3_n6_pairwise1,2012-09-28,104,0.1277115496159752,0.054255680109952076,0.19890642669282746,-0.1827410292701812,-0.25525642234543877,0.21649127413500557,-0.7631495576331394,0.021170669730803678,0.006027834063164644,-0.00015665650521632618,0.012786399672976373,,,,
FAC_rank_vol_m3_n6_pairwise1,2012-10-31,106,0.10543591846895217,0.031657437517937925,-0.1646102939705512,0.1253770560388557,0.975362536981979,-0.08125657936094478,-0.19945288413420612,0.013690973637821208,0.0059004844096092815,2.6128548253749092e-05,0.027399732910721536,,,,
FAC_rank_vol_m3_n6_pairwise1,2012-11-30,111,0.2747840045590235,0.21790431864208415,0.1307489292174997,-0.12712397592344324,-1.4632470242074522,-0.3967197141179345,0.7665507690204396,0.043086930770564,0.0013682871807039108,-0.00025418638570341956,0.15808256726309092,,,,
FAC_rank_vol_m3_n6_pairwise1,2012-12-31,118,0.4051150742608677,0.36145379530753685,-0.1139235591546387,-0.04887073969569157,-1.4658689851931068,-0.9374745884073226,2.8862550755337546,0.021553801853839556,0.0019493906124010772,-0.00031573766375849404,0.3638224598511523,,,,
FAC_rank_vol_m3_n6_pairwise1,2013-01-31,122,0.21111825126501083,0.1552682159563391,0.12419423541148569,0.25419750423059173,1.1164829750047134,0.8180123557141624,-1.449511427985484,0.049770742632183035,-0.01415419918728776,0.0001496349189936513,-0.1792485285329493,,,,
FAC_rank_vol_m3_n6_pairwise1,2013-02-28,120,0.4166620077588935,0.37461962993971465,0.021653481840095096,-0.03779088773068154,2.933254253342265,0.378446414277302,-0.733307718258543,0.004099314908009624,0.0024075093502527647,-0.00017554561154651017,-0.06292767821342367,,,,
FAC_rank_vol_m3_n6_pairwise1,2013-03-29,124,0.31788098563175626,0.2704292281104871,0.39564019555146146,-0.005915808129054022,1.6656042912735938,0.17529554591198637,2.87197807829723,0.016741907305399362,-0.02129886046955316,0.00044934224684276013,-0.019842615253879665,,,,
FAC_rank_vol_m3_n6_pairwise1,2013-04-26,124,0.34108088101687817,0.29524302926153057,-0.0038988340901505024,0.2612326959848222,1.7626115674225744,0.40963430095973197,1.364428612726667,0.023546505038085627,-0.0126695002780334,0.0004129165537474473,-0.04371967460763919,,,,
FAC_rank_vol_m3_n6_pairwise1,2013-05-31,126,0.19278111500809425,0.137586661333434,0.14166709813289552,-0.06898935249496708,0.2726552977179458,0.25440242624127896,0.07240884462569915,0.02409851738357532,-0.0077250384131968015,0.0005829324382410535,0.027856981547477642,,,,
FAC_rank_vol_m3_n6_pairwise1,2013-06-28,125,0.13229663220272714,0.07245502063050135,0.1425455240848379,-0.13673505019734236,-0.3248771970017422,0.1399217588812338,0.44467785668596155,0.03225580332451156,-0.0038939224204120417,0.0004330170325392965,0.056461491850074264,,,,
FAC_rank_vol_m3_n6_pairwise1,2013-07-31,128,0.34083689320608734,0.29652340703506797,-0.04647802861122064,-0.058476487132747806,0.9524051403471815,0.04006929166160741,1.3645134956728389,0.06985616770752408,-0.0026032762637705023,0.0003136434896007258,0.024958152391559574,,,,
FAC_rank_vol_m3_n6_pairwise1,2013-08-30,133,0.2192317954552374,0.16885965322654306,0.16223292701953135,-0.1343509732277077,0.0346367154167557,0.0478181072139777,1.5706177662500211,0.07189175596141836,-0.012435073397849765,0.0005196569299624985,0.08928353041851643,,,,
FAC_rank_vol_m3_n6_pairwise1,2013-09-30,134,0.09436536106272353,0.0364047441707378,-0.010984449981980166,-0.08892528909413468,-0.4497310176737169,-0.009820606352131285,1.2016021182838375,0.0448883254231074,-0.005375261187478817,0.000301561810950189,0.03160275462597682,,,,
FAC_rank_vol_m3_n6_pairwise1,2013-10-31,138,0.23560908333249064,0.1882049954771413,0.18158993019586156,-0.1664368504966942,0.6059366862549651,-0.09490374516589567,0.40525535577730004,0.05675908144274389,-0.00782031203885759,2.655504128896994e-05,0.1323045657940328,,,,
FAC_rank_vol_m3_n6_pairwise1,2013-11-29,141,0.20135592004961844,0.15295324853747405,0.13062571350552907,-0.08286000709145692,0.8262898174983335,-0.019125398839739082,-0.4210797875855495,0.021521505801365564,-0.007843232184537667,9.005644022959722e-05,0.04079869422126753,,,,
FAC_rank_vol_m3_n6_pairwise1,2013-12-31,142,0.23497874696312215,0.1889624309909792,0.21610981829697004,-0.20268945977736816,-0.28590378012168405,-0.038805815024111796,0.7419267107691221,0.05838306068486569,-0.009044246597918127,-0.00010350672829771919,0.09927562731924615,,,,
FAC_rank_vol_m3_n6_pairwise1,2014-01-30,130,0.2885419186310776,0.24150336779676873,-0.09712878085292108,-0.004719377619763573,-0.3849646474181904,-0.3001775698427113,0.3091362331993232,0.039026620465450204,0.0022771267207237884,-0.00042556057488705605,0.15773744586327482,,,,
FAC_rank_vol_m3_n6_pairwise1,2014-02-28,130,0.20403547865543126,0.15140972517810436,0.058692848946422654,-0.13355505596411732,0.003929793291242959,-0.24805720823405206,-0.004112151248326592,0.054966562009617984,0.0015901231008033606,-0.00026226104315485265,0.1349751564204016,,,,
FAC_rank_vol_m3_n6_pairwise1,2014-03-31,128,0.25406609866572016,0.20391928176929797,0.16171798510035895,0.04623685939336288,0.2735086660852577,-0.12902810606161527,1.575304408990006,0.023063373497705448,-0.00890830550190299,5.512939459776937e-05,0.15124236571259153,,,,
FAC_rank_vol_m3_n6_pairwise1,2014-04-30,127,0.36717127335999056,0.32426763087592203,0.1346261118644288,0.09550194724190347,0.557350543264834,-0.16569256620192135,2.0225526143601997,0.016324002569673906,-0.0121214530239006,0.00015393637179676384,0.20730590875899252,,,,
FAC_rank_vol_m3_n6_pairwise1,2014-05-30,130,0.31823077395936916,0.2731551226508977,0.6630751579227576,-0.13012478277112263,0.28757044458782705,-0.17059624728399803,1.0341703509037437,0.04460376558209343,-0.024609492097964362,0.0001570515870713541,0.17310573568784163,,,,
FAC_rank_vol_m3_n6_pairwise1,2014-06-30,125,0.1545939022702001,0.09629003346124843,1.095856979723957,0.22984172283235707,-1.029357103393743,0.4100198959855385,-2.3107077127555744,0.0037581609092804447,-0.045532301425286,0.0007687591867691132,-0.07699693885214672,,,,
FAC_rank_vol_m3_n6_pairwise1,2014-07-31,123,0.18107280530295156,0.12360423023649203,0.7896464414061775,0.06610722606666805,0.7389034265012282,0.5061756460085004,-1.4691881731391037,0.02198133427113836,-0.02554698950332782,0.00034808191250227993,-0.15755092676063137,,,,
FAC_rank_vol_m3_n6_pairwise1,2014-08-29,123,0.07175386611528867,0.006613786544431677,0.7719211159565313,-0.055207617561591156,-0.355831454443723,-0.03238092122849924,-0.031122117255598113,0.05170865719883554,-0.02266690372400971,0.00014970473989033497,0.07789593800952405,,,,
FAC_rank_vol_m3_n6_pairwise1,2014-09-30,122,0.08208023920564045,0.01709476941488941,0.6290816585601096,-0.09489423759616927,-0.141391982105795,-0.2696973129255616,-0.022785113495857885,0.13474849748244128,-0.011903067960680554,-0.0002125758836373697,0.166446202786573,,,,
FAC_rank_vol_m3_n6_pairwise1,2014-10-31,123,0.16030915505957377,0.101383481730421,0.5064762012112396,0.0841337302770736,1.0083827189559829,-0.7618779094338812,3.7234835788532195,0.16040376239335136,-0.008138222992102435,-0.0007122259332404767,0.2750500899235638,,,,
FAC_rank_vol_m3_n6_pairwise1,2014-11-28,125,0.24154100074649587,0.18923348355659908,0.7118491076867193,-0.16212691348956723,-1.500926235744464,-1.2798397939683182,5.007960217375759,0.3909211030880271,-0.00714152455154819,-0.0014439575585607784,0.5808017982676027,,,,
FAC_rank_vol_m3_n6_pairwise1,2014-12-31,116,0.5567642086777904,0.5236250840929524,0.711961652358395,-0.3785258389143486,-1.8763412462734956,-0.44773751147250734,0.8505660984222807,0.08538593407009122,0.009570530115100237,-0.0012521363786051041,0.3299065268349323,,,,
FAC_rank_vol_m3_n6_pairwise1,2015-01-30,111,0.12259841534596916,0.05378260478486874,0.3703942992318119,-0.1475406576470541,0.23767823466748536,-0.20929308515071238,-0.8605142606957005,0.017166735816395898,0.005160173392481707,-0.00048812649722679643,0.08071309262442368,,,,
FAC_rank_vol_m3_n6_pairwise1,2015-02-27,120,0.13286348345952392,0.07036715794309323,0.06419678254468011,0.10092705266157861,-0.2674082270810596,0.2821696333696027,-1.2513218187495994,-0.007179401653116181,-0.002285475036549188,0.0001415639960658931,-0.15915262374874908,,,,
FAC_rank_vol_m3_n6_pairwise1,2015-03-31,117,0.13363870740082828,0.0694637968379267,0.02109506913569144,0.040094635966256946,-0.2601155912487067,0.03326643034381903,-1.7313121445270407,0.027461324861411892,-0.0027017742258933046,-0.00021505845850230244,-0.023889028389102555,,,,
FAC_rank_vol_m3_n6_pairwise1,2015-04-30,110,0.20461768107897926,0.14161710136246275,0.17869165560649466,-0.07850641881420636,-0.42971432238253,0.007640327415700128,-1.3384940944162418,-0.002848877971948142,-0.0006897587554695815,-0.00041192816881181017,-0.06651104268633863,,,,
FAC_rank_vol_m3_n6_pairwise1,2015-05-29,100,0.3941591476183053,0.34089841334299154,0.21723316343993576,-0.017925747529400942,-0.4732353454995042,-0.026262122617209668,-1.563206853092967,0.0923167084115314,-0.01109784293187126,-0.00041145972725982694,-0.017555755828849766,,,,
FAC_rank_vol_m3_n6_pairwise1,2015-06-30,85,0.13284839817023875,0.041569282188158585,0.12784132514068236,0.02032738778067837,0.19226169821450512,-0.08646765269674273,0.629592031055334,0.0493163599895904,-0.006158951492037444,-0.0001294501794503764,0.013731253669005825,,,,
FAC_rank_vol_m3_n6_pairwise1,2015-07-31,82,0.20639362396173644,0.11942306220411858,-0.03401415433022738,-0.002601687159377939,0.4862978264281507,-0.014297011727396941,-0.02226789099014093,0.037536096426064224,-0.0029752146974014043,-0.0003724204171104078,0.04057906281032321,,,,
FAC_rank_vol_m3_n6_pairwise1,2015-08-31,88,0.1733817346928629,0.08967355592758319,0.2724219635278378,-0.15757601390451417,-0.5312857015640291,-0.03823085830626662,-0.607199782420238,0.05242766059971696,-0.010221026164793862,-0.00032001221215578925,0.05609670355648143,,,,
FAC_rank_vol_m3_n6_pairwise1,2015-09-30,82,0.06811312848755224,-0.03401146017134615,0.24180177870967523,-0.018882153531721027,-0.19759452046618517,-0.07610907761202008,0.13791857023301854,0.0018817314621876423,-0.007198146467201469,-0.00017941568283193267,0.06730947031245961,,,,
FAC_rank_vol_m3_n6_pairwise1,2015-10-30,83,0.26873754327774635,0.18968214255101623,0.15979204465413754,-0.00291727599674616,-0.09784178441893408,-0.018175055942757857,-0.5856153282822166,0.011378522263941253,-0.007020455150269496,-0.00011816086808115682,0.03337234024485861,,,,
FAC_rank_vol_m3_n6_pairwise1,2015-11-30,87,0.5961932229817412,0.5547771432875608,0.13808236379382158,-0.07865890006867836,-0.12665073326121049,-0.054770418797034516,-0.8594718171024863,-0.0051199889504278655,-0.003439519434063457,-9.183972790740744e-05,0.07837599508719624,,,,
FAC_rank_vol_m3_n6_pairwise1,2015-12-31,90,0.5000143089575123,0.4506330061385012,0.3760049023004907,-0.1061647851520218,-0.5407672865045746,0.052588173177001506,-1.2745056520985063,-0.015302940976685732,-0.01076034902708295,-2.6372797017768506e-05,0.0046181184328183585,,,,
FAC_rank_vol_m3_n6_pairwise1,2016-01-29,90,0.19924663242430407,0.12015988007114897,0.44075662783004804,-0.02018388949329732,-0.4349827952367348,0.05794997114764203,-0.9819274738237325,-0.015166840031701998,-0.012920880272419224,0.00036601475289254666,-0.025369599830575174,,,,
FAC_rank_vol_m3_n6_pairwise1,2016-02-29,93,0.04955372074275599,-0.04096497251983866,0.3556903769083536,0.02156480788794321,-0.20749300376986632,0.08766933172238624,0.20974460803086337,-0.02717519678489407,-0.009253488549000766,0.0002812689174998729,-0.01995071927309094,,,,
FAC_rank_vol_m3_n6_pairwise1,2016-03-31,95,0.1333562046923117,0.05273817722182905,0.16783439413932016,0.02166964570036504,0.04458725773442358,0.07600799625903505,-0.5259755042677741,0.0036331115449985984,-0.002280810851806593,-1.2972209670983855e-05,-0.014353862204254384,,,,
FAC_rank_vol_m3_n6_pairwise1,2016-04-29,94,0.22827468752254176,0.15564171693642792,0.12889985057038936,0.017849818351192624,0.7819819461757314,0.0645429232685073,-0.15967895446440505,0.020165595331101266,-0.0015883493625424479,-0.00010767279119024359,0.0004795773913746165,,,,
FAC_rank_vol_m3_n6_pairwise1,2016-05-31,99,0.30311425717830465,0.2411688578163762,0.1591837819546198,0.028521290363826498,-0.4701937452314184,-0.016027038697230742,-0.5147532108940321,0.002978795337311303,-0.0031233515494407805,-2.435846114458347e-05,0.08243799880143353,,,,
FAC_rank_vol_m3_n6_pairwise1,2016-06-30,103,0.4436023527555002,0.39624936150064916,0.30178992615656614,-0.03256719277122425,-0.24044176684521404,-0.10664388948125564,-0.9901523248885101,-0.004913975138006492,-0.010175544458443634,7.499977496512436e-05,0.09665247297456768,,,,
FAC_rank_vol_m3_n6_pairwise1,2016-07-29,104,0.3528821441103277,0.29838800887751327,0.15423858826595704,0.04252113513897564,0.22088445697829504,-0.07922240592218358,-0.34685409441379544,0.0012179486901458334,-0.00978634156458936,-7.266919349884137e-05,0.07878738829654472,,,,
FAC_rank_vol_m3_n6_pairwise1,2016-08-31,117,0.4824465814298433,0.44410929116538733,0.2616655182437984,0.03801210894051707,-0.05934663955164979,-0.07728362430900897,-0.8321682653957327,0.0013884271875242151,-0.012301736246857632,6.887738651066666e-05,0.10382012852507738,,,,
FAC_rank_vol_m3_n6_pairwise1,2016-09-30,125,0.3858322074677065,0.3434758079827207,0.4513107750195235,-0.0326543460226501,-0.2752048907936647,-0.13338709011074726,-0.8366421856703619,-0.02108909103664113,-0.016972260359657633,5.6245583595406e-05,0.12633537366895578,,,,
FAC_rank_vol_m3_n6_pairwise1,2016-10-31,138,0.3193861476845462,0.27717753668823897,0.4825673202081756,-0.050264598471840574,-0.4219548642756495,-0.21775761858739978,-1.452881856588189,-0.030844129429970665,-0.016159977661890812,0.00015274258872739852,0.1183209290516617,,,,
FAC_rank_vol_m3_n6_pairwise1,2016-11-30,151,0.21189819726937476,0.16749809570708607,0.4238173274466659,-0.16958142488760009,-0.39899420025953314,-0.26249607401150166,-1.9877414455307827,-0.03315342833858039,-0.009398007919483437,0.0002205921121080606,0.12729889564642796,,,,
FAC_rank_vol_m3_n6_pairwise1,2016-12-30,173,0.13104617224301263,0.08865818064511088,0.39355955209224125,-0.04267232362504361,0.9480444148953105,-0.2580095668422979,-1.243211269403498,-0.04032741035894913,-0.008397148519457536,0.00023963403405532794,0.05910079464988024,,,,
FAC_rank_vol_m3_n6_pairwise1,2017-01-26,193,0.13334057754586914,0.09565973309134168,0.21165979425619555,0.004345500677579249,1.2585317988984341,0.04961444059272194,-0.14685074265176376,-0.011319579333688476,-0.005665146985030011,0.000259823710269595,-0.02131767706906646,,,,
FAC_rank_vol_m3_n6_pairwise1,2017-02-28,219,0.1328310940019688,0.0997960880591866,0.27633777622140115,-0.06979339751907356,1.607269296776578,-0.0017366993139389915,-1.9477914072309053,-0.007299358788109313,-0.003803051845499039,0.0001767290867153777,-0.02360005543521575,,,,
FAC_rank_vol_m3_n6_pairwise1,2017-03-31,221,0.25874734088305895,0.230775542425816,0.0478864779644456,-0.004823748830394577,1.3653515492100134,-0.08925426094611828,-0.36125645157618624,-0.014579392124248833,0.001288533675624586,0.00018017440171027834,0.04740501667341752,,,,
FAC_rank_vol_m3_n6_pairwise1,2017-04-28,229,0.22401462293364305,0.19579697285850284,0.10143910402668478,-0.08186433310237039,1.479617898312561,-0.16369264492854263,1.8028121657450298,-0.0016897737945612186,0.0010935676616096468,0.0001700806058757734,0.09409014777238975,,,,
FAC_rank_vol_m3_n6_pairwise1,2017-05-31,237,0.19217810195633356,0.1638334739548014,0.21168140466861893,-0.16547787444053086,0.4621377912767325,-0.16132557548379128,0.8917359563524341,0.004737745730829966,-0.0010638175188386267,0.0001084672049755565,0.1593233004834098,,,,
FAC_rank_vol_m3_n6_pairwise1,2017-06-30,232,0.4440010923726393,0.4240549432200883,0.23890903537966174,-0.1187500656262383,1.9262754026823945,0.09298519605772797,-2.002577712809611,0.020953871326606043,-0.005073474406594598,-9.591813451444572e-05,0.01627034747436618,,,,
FAC_rank_vol_m3_n6_pairwise1,2017-07-31,236,0.332952400046013,0.3094441145850796,-0.059816914554352354,0.12251925421861139,-0.008445582454361588,-0.0631627278413209,-1.0961984315313302,0.017632435450712927,-0.000649206116248901,-0.00014208982987605687,0.19337396204393809,,,,
FAC_rank_vol_m3_n6_pairwise1,2017-08-31,246,0.34636192864068105,0.3242981962741218,-0.06503462122456637,-0.06386011041760807,-0.34666811635247924,-0.02251713381379024,-1.2109614939352977,0.019732843831291896,0.006436817941104002,-0.00015091347465333763,0.15699120149381932,,,,
