factor,row_variable,col_variable,mean_corr,p_value,stars,n_months
FAC_rank_vol_m3_n6_pairwise1,Ctrl_fund_age,Ctrl_log_fund_size,0.7459480195196045,1.5389091501677322e-175,***,153
FAC_rank_vol_m3_n6_pairwise1,Ctrl_fund_age,Ctrl_fund_age,1.0,,,153
FAC_rank_vol_m6_n3_pairwise1,FAC_rank_vol_m6_n3_pairwise1,FAC_rank_vol_m6_n3_pairwise1,1.0,,,153
FAC_rank_vol_m6_n3_pairwise1,FAC_rank_vol_m6_n3_pairwise1,CtrlRetSTR,-0.014765563882554575,0.1984523543219954,,153
FAC_rank_vol_m6_n3_pairwise1,FAC_rank_vol_m6_n3_pairwise1,CtrlRetLTM,-0.022220123145585288,0.049270423426149595,**,153
FAC_rank_vol_m6_n3_pairwise1,FAC_rank_vol_m6_n3_pairwise1,CtrlVol,-0.2297848697945699,6.295899021962482e-36,***,153
FAC_rank_vol_m6_n3_pairwise1,FAC_rank_vol_m6_n3_pairwise1,as_偏股混合型基金,-0.03417276117615991,3.2684250337346726e-05,***,153
FAC_rank_vol_m6_n3_pairwise1,FAC_rank_vol_m6_n3_pairwise1,Ctrl_log_fund_size,0.020168312276488666,0.015685641581032948,**,153
FAC_rank_vol_m6_n3_pairwise1,FAC_rank_vol_m6_n3_pairwise1,Ctrl_fund_age,0.01672007521248916,0.04363516109921892,**,153
FAC_rank_vol_m6_n3_pairwise1,CtrlRetSTR,FAC_rank_vol_m6_n3_pairwise1,-0.014765563882554575,0.1984523543219954,,153
FAC_rank_vol_m6_n3_pairwise1,CtrlRetSTR,CtrlRetSTR,1.0,,,153
FAC_rank_vol_m6_n3_pairwise1,CtrlRetSTR,CtrlRetLTM,0.04687779109734469,0.037301732120256226,**,153
FAC_rank_vol_m6_n3_pairwise1,CtrlRetSTR,CtrlVol,-0.011629951368041114,0.6553845123331242,,153
FAC_rank_vol_m6_n3_pairwise1,CtrlRetSTR,as_偏股混合型基金,-0.0031371474707509684,0.6830679617619275,,153
FAC_rank_vol_m6_n3_pairwise1,CtrlRetSTR,Ctrl_log_fund_size,0.03847001412557572,2.491170404568547e-06,***,153
FAC_rank_vol_m6_n3_pairwise1,CtrlRetSTR,Ctrl_fund_age,-0.01912003516726006,0.027214271561790536,**,153
FAC_rank_vol_m6_n3_pairwise1,CtrlRetLTM,FAC_rank_vol_m6_n3_pairwise1,-0.022220123145585288,0.049270423426149595,**,153
FAC_rank_vol_m6_n3_pairwise1,CtrlRetLTM,CtrlRetSTR,0.04687779109734469,0.037301732120256226,**,153
FAC_rank_vol_m6_n3_pairwise1,CtrlRetLTM,CtrlRetLTM,1.0,,,153
FAC_rank_vol_m6_n3_pairwise1,CtrlRetLTM,CtrlVol,0.06245309913271146,0.020432811602077775,**,153
FAC_rank_vol_m6_n3_pairwise1,CtrlRetLTM,as_偏股混合型基金,-0.024320356738942707,0.000602571159883793,***,153
FAC_rank_vol_m6_n3_pairwise1,CtrlRetLTM,Ctrl_log_fund_size,0.13720039398402548,2.6881186190626567e-44,***,153
