factor,variable,coef,newey_west_se,t_stat,p_value,n_months,avg_monthly_n,total_regression_obs,avg_r_squared,avg_adj_r_squared,newey_west_lag,min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,CtrlVol,-0.05676357038972701,0.02102306047725129,-2.700062174636749,0.007718697058444613,153,216.67320261437908,33151,0.16589442183854752,0.11666202886951176,5,50
FAC_rank_vol_m6_n3_pairwise1,as_偏股混合型基金,0.0064340035095626046,0.006274587820546531,1.0254065595343262,0.3068004907235346,153,216.67320261437908,33151,0.16589442183854752,0.11666202886951176,5,50
FAC_rank_vol_m6_n3_pairwise1,Ctrl_log_fund_size,0.004226555280448986,0.004301429051717676,0.982593279961507,0.3273690755144941,153,216.67320261437908,33151,0.16589442183854752,0.11666202886951176,5,50
FAC_rank_vol_m6_n3_pairwise1,Ctrl_fund_age,-3.2452843303071886e-06,5.7462743189843196e-05,-0.056476321006561477,0.9550365291964842,153,216.67320261437908,33151,0.16589442183854752,0.11666202886951176,5,50
FAC_rank_vol_m6_n6_pairwise1,const,0.0720876900194999,0.033153146172458424,2.1743845861418087,0.03132104899819335,144,194.99305555555554,28079,0.17511886533577734,0.12181390703728646,5,50
FAC_rank_vol_m6_n6_pairwise1,FAC_rank_vol_m6_n6_pairwise1,-0.011243683490827251,0.015085208977359982,-0.7453448943068587,0.45728657371729287,144,194.99305555555554,28079,0.17511886533577734,0.12181390703728646,5,50
FAC_rank_vol_m6_n6_pairwise1,CtrlRetSTR,0.09814673100335176,0.07701425278311354,1.2743969779172073,0.2045898200835054,144,194.99305555555554,28079,0.17511886533577734,0.12181390703728646,5,50
FAC_rank_vol_m6_n6_pairwise1,CtrlRetLTM,0.059942214111260536,0.020847329741816065,2.875294575066227,0.004653911247626496,144,194.99305555555554,28079,0.17511886533577734,0.12181390703728646,5,50
FAC_rank_vol_m6_n6_pairwise1,CtrlVol,-0.05607629849674886,0.02477253357033077,-2.2636480979042672,0.025100888520635772,144,194.99305555555554,28079,0.17511886533577734,0.12181390703728646,5,50
FAC_rank_vol_m6_n6_pairwise1,as_偏股混合型基金,0.007569379469674949,0.005979184449874642,1.2659551704971481,0.20758766044815452,144,194.99305555555554,28079,0.17511886533577734,0.12181390703728646,5,50
FAC_rank_vol_m6_n6_pairwise1,Ctrl_log_fund_size,0.0021440378538059917,0.004866684813880465,0.440554080611692,0.6602011017826235,144,194.99305555555554,28079,0.17511886533577734,0.12181390703728646,5,50
FAC_rank_vol_m6_n6_pairwise1,Ctrl_fund_age,1.0381220689820921e-05,6.370475137532421e-05,0.16295834244228832,0.8707812968753323,144,194.99305555555554,28079,0.17511886533577734,0.12181390703728646,5,50
FAC_rank_vol_m6_n12_pairwise1,const,0.09745451601753859,0.05258236852704372,1.8533687003356762,0.06658459928106651,108,181.4814814814815,19600,0.1868242799188431,0.13653800839033783,5,50
FAC_rank_vol_m6_n12_pairwise1,FAC_rank_vol_m6_n12_pairwise1,-0.01507898905458266,0.03277938243260217,-0.4600144339383646,0.6464392625761752,108,181.4814814814815,19600,0.1868242799188431,0.13653800839033783,5,50
FAC_rank_vol_m6_n12_pairwise1,CtrlRetSTR,0.11135174712166541,0.09595362518537766,1.1604746241378514,0.24843827595173196,108,181.4814814814815,19600,0.1868242799188431,0.13653800839033783,5,50
FAC_rank_vol_m6_n12_pairwise1,CtrlRetLTM,0.04361431595304869,0.02334645228647919,1.8681346278169801,0.06447918004896971,108,181.4814814814815,19600,0.1868242799188431,0.13653800839033783,5,50
FAC_rank_vol_m6_n12_pairwise1,CtrlVol,-0.049285416413069695,0.02787227896649599,-1.7682592970712394,0.07986759185560605,108,181.4814814814815,19600,0.1868242799188431,0.13653800839033783,5,50
FAC_rank_vol_m6_n12_pairwise1,as_偏股混合型基金,0.003547692150184922,0.008428586065713953,0.4209118970281774,0.6746636484124603,108,181.4814814814815,19600,0.1868242799188431,0.13653800839033783,5,50
FAC_rank_vol_m6_n12_pairwise1,Ctrl_log_fund_size,0.0034834517195158924,0.0071654797246795176,0.4861435456328352,0.6278595451945291,108,181.4814814814815,19600,0.1868242799188431,0.13653800839033783,5,50
FAC_rank_vol_m6_n12_pairwise1,Ctrl_fund_age,-3.203986858515195e-05,7.729066499368824e-05,-0.41453736473568203,0.6793105048519077,108,181.4814814814815,19600,0.1868242799188431,0.13653800839033783,5,50
FAC_rank_vol_m12_n6_pairwise1,const,0.07857756742575701,0.04312628346527416,1.822034293519141,0.07124300310356096,108,181.4814814814815,19600,0.18043398795311813,0.12928497757080867,5,50
FAC_rank_vol_m12_n6_pairwise1,FAC_rank_vol_m12_n6_pairwise1,0.008749212662700356,0.022718584188348417,0.38511258404859255,0.7009184749525593,108,181.4814814814815,19600,0.18043398795311813,0.12928497757080867,5,50
FAC_rank_vol_m12_n6_pairwise1,CtrlRetSTR,0.11057360852524781,0.09552842338277098,1.1574943311080574,0.2496477848762748,108,181.4814814814815,19600,0.18043398795311813,0.12928497757080867,5,50
FAC_rank_vol_m12_n6_pairwise1,CtrlRetLTM,0.042876975856052324,0.023186461300749278,1.8492246531240513,0.0671856988679007,108,181.4814814814815,19600,0.18043398795311813,0.12928497757080867,5,50
FAC_rank_vol_m12_n6_pairwise1,CtrlVol,-0.05276477736344735,0.02757955165363857,-1.9131847401328617,0.05839716040020669,108,181.4814814814815,19600,0.18043398795311813,0.12928497757080867,5,50
FAC_rank_vol_m12_n6_pairwise1,as_偏股混合型基金,0.002216175988351555,0.008626307051577218,0.2569090081191063,0.7977423749384085,108,181.4814814814815,19600,0.18043398795311813,0.12928497757080867,5,50
FAC_rank_vol_m12_n6_pairwise1,Ctrl_log_fund_size,0.004400718017985698,0.006917925389478511,0.6361326221700454,0.5260483643309721,108,181.4814814814815,19600,0.18043398795311813,0.12928497757080867,5,50
FAC_rank_vol_m12_n6_pairwise1,Ctrl_fund_age,-3.9300234507885394e-05,7.678851301848983e-05,-0.5117983532044998,0.609846807005237,108,181.4814814814815,19600,0.18043398795311813,0.12928497757080867,5,50
