ret_col,date,sort_col,economic_group,group_label,sort_mean,portfolio_ret,n_funds
future_ret_6m,2006-06-30,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,1,Low,0.39938127401530754,,2
future_ret_6m,2006-06-30,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,2,Q2,0.42157386219545884,,1
future_ret_6m,2006-06-30,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,3,Q3,0.5855988045273757,,1
future_ret_6m,2006-06-30,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,4,Q4,0.6449142740434393,,1
future_ret_6m,2006-06-30,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,5,High,0.7824257525409641,,1
future_ret_6m,2006-09-29,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,1,Low,0.45830950541817334,,2
future_ret_6m,2006-09-29,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,2,Q2,0.47283832346648846,,1
future_ret_6m,2006-09-29,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,3,Q3,0.47721007719674324,,1
future_ret_6m,2006-09-29,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,4,Q4,0.5634881825114629,,1
future_ret_6m,2006-09-29,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,5,High,0.5808408656561421,,1
future_ret_6m,2006-12-29,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,1,Low,0.5670018605425995,,2
future_ret_6m,2006-12-29,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,2,Q2,0.6473569789636393,,1
future_ret_6m,2006-12-29,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,3,Q3,0.7231713780899923,,2
future_ret_6m,2006-12-29,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,4,Q4,0.7725334516811662,,1
future_ret_6m,2006-12-29,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,5,High,0.9844960255581388,,2
future_ret_6m,2007-03-30,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,1,Low,0.8545430554982156,,2
future_ret_6m,2007-03-30,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,2,Q2,0.9229356027319373,,1
future_ret_6m,2007-03-30,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,3,Q3,0.9847945501416695,,2
future_ret_6m,2007-03-30,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,4,Q4,1.0105328554693302,,1
future_ret_6m,2007-03-30,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,5,High,1.145208698126015,,2
future_ret_6m,2007-06-29,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,1,Low,0.9936245428498967,,1
future_ret_6m,2007-06-29,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,2,Q2,1.0346978933465825,,1
future_ret_6m,2007-06-29,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,3,Q3,1.0740344671997595,,1
future_ret_6m,2007-06-29,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,4,Q4,1.0754093574452357,,1
future_ret_6m,2007-06-29,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,5,High,1.1283730292813687,,1
future_ret_6m,2007-09-28,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,1,Low,1.2992793344039975,,3
future_ret_6m,2007-09-28,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,2,Q2,1.535694728762846,,2
future_ret_6m,2007-09-28,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,3,Q3,1.7412259774472898,,2
future_ret_6m,2007-09-28,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,4,Q4,1.8440353554152047,,2
future_ret_6m,2007-09-28,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,5,High,2.082539522636446,,2
future_ret_6m,2007-12-28,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,1,Low,0.7034548532551211,,3
future_ret_6m,2007-12-28,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,2,Q2,0.7731729103996865,,2
future_ret_6m,2007-12-28,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,3,Q3,0.8408655283381637,,3
future_ret_6m,2007-12-28,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,4,Q4,0.9558204649146339,,2
future_ret_6m,2007-12-28,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,5,High,1.1511174600851894,,3
future_ret_6m,2008-03-31,FAC_rank_vol_m3_n6_pairwise1__x__CtrlRetLTM,1,Low,0.4518167271689475,,3
