estimate_date,forward_start,forward_end,year,valid_fund_count,growth_group_count,value_group_count,dominant_style,growth_style_return,value_style_return,growth_group_return,value_group_return,correct_group,wrong_group,correct_group_return,wrong_group_return,return_diff,benchmark_5050_return,benchmark_minus_wrong
2014-03-07,2014-03-14,2014-04-04,2014,58,19,19,价值,0.0015993053597138651,0.023583921861814128,-0.011385052609576382,-0.008550865986963231,价值偏向组,成长偏向组,-0.008550865986963231,-0.011385052609576382,0.002834186622613151,0.012501174980058094,0.023886227589634476
2014-04-04,2014-04-11,2014-05-09,2014,51,17,17,价值,-0.02824899692806271,-0.015194986161177648,-0.04068489935000081,-0.027133604645597012,价值偏向组,成长偏向组,-0.027133604645597012,-0.04068489935000081,0.013551294704403798,-0.02642773136708243,0.01425716798291838
2014-05-09,2014-05-16,2014-06-06,2014,48,16,16,成长,0.007223273886619586,0.006421059027056142,0.027419235587058277,0.017630607997849226,成长偏向组,价值偏向组,0.027419235587058277,0.017630607997849226,0.00978862758920905,0.006818330047945853,-0.010812277949903373
2014-06-06,2014-06-13,2014-07-04,2014,43,14,14,成长,0.026247208452065296,0.018387247441449484,0.04408024398041531,0.037397546689285424,成长偏向组,价值偏向组,0.04408024398041531,0.037397546689285424,0.006682697291129885,0.02228001316831074,-0.015117533520974683
2014-07-04,2014-07-11,2014-08-01,2014,40,13,13,价值,0.05580434927672684,0.07749691123064073,0.030679128711534494,0.05801880326448419,价值偏向组,成长偏向组,0.05801880326448419,0.030679128711534494,0.027339674552949698,0.06664184613043833,0.03596271741890383
2014-08-01,2014-08-08,2014-08-29,2014,36,12,12,成长,0.007654521258852798,-0.0031301124929419277,0.029529291862744934,0.012350847778448535,成长偏向组,价值偏向组,0.029529291862744934,0.012350847778448535,0.017178444084296397,0.002211739068927576,-0.010139108709520958
2014-08-29,2014-09-05,2014-09-26,2014,42,14,14,价值,0.03736161879440658,0.045562546111527435,0.04983389149404315,0.0382436907658524,价值偏向组,成长偏向组,0.0382436907658524,0.04983389149404315,-0.011590200728190753,0.04147839737204628,-0.008355494121996869
2014-09-26,2014-10-10,2014-10-31,2014,56,18,18,价值,0.009923340858088991,0.03943591146329828,0.007913452030674648,0.016939654557644717,价值偏向组,成长偏向组,0.016939654557644717,0.007913452030674648,0.009026202526970069,0.03136056789751307,0.02344711586683842
2014-10-31,2014-11-07,2014-11-28,2014,76,25,25,价值,0.07073215022699131,0.12303762340444768,0.06193317194082255,0.06948038768058022,价值偏向组,成长偏向组,0.06948038768058022,0.06193317194082255,0.007547215739757675,0.09744361886273789,0.035510446921915344
2014-11-28,2014-12-05,2014-12-26,2014,57,19,19,价值,0.12322000135677702,0.23186875871324442,0.09013287120442928,0.1217337098017552,价值偏向组,成长偏向组,0.1217337098017552,0.09013287120442928,0.03160083859732592,0.17999896790077186,0.08986609669634257
2014-12-26,2015-01-09,2015-01-30,2015,52,17,17,成长,0.01041680700345693,-0.048367548895700274,0.041490253064407324,0.010815457670872983,成长偏向组,价值偏向组,0.041490253064407324,0.010815457670872983,0.030674795393534342,0.009046349444022939,-0.001769108226850044
2015-01-30,2015-02-06,2015-03-06,2015,44,14,14,成长,0.01759215420762983,-0.015193068340537241,0.019473460522532286,0.0052763092275396805,成长偏向组,价值偏向组,0.019473460522532286,0.0052763092275396805,0.014197151294992605,0.017815857383578937,0.012539548156039255
2015-03-06,2015-03-13,2015-04-03,2015,38,12,12,成长,0.2281326462090243,0.20380646873341468,0.24455486804471563,0.2002879546697156,成长偏向组,价值偏向组,0.24455486804471563,0.2002879546697156,0.04426691337500002,0.21656356675150978,0.016275612081794177
2015-04-03,2015-04-10,2015-05-08,2015,57,19,19,价值,0.05981715624176398,0.07593704160915471,0.07581526105132269,0.04905901762044179,价值偏向组,成长偏向组,0.04905901762044179,0.07581526105132269,-0.0267562434308809,0.08296513329117805,0.007149872239855359
2015-05-08,2015-05-15,2015-06-05,2015,42,14,14,成长,0.2185315985857863,0.16694606710041437,0.2625863647010577,0.1786595543702183,成长偏向组,价值偏向组,0.2625863647010577,0.1786595543702183,0.08392681033083937,0.19393185293282844,0.015272298562610143
2015-06-05,2015-06-12,2015-07-03,2015,49,16,16,价值,-0.2600463014284039,-0.24828022656076942,-0.31294817329293423,-0.24026039363185686,价值偏向组,成长偏向组,-0.24026039363185686,-0.31294817329293423,0.07268777966107737,-0.2550899682857469,0.0578582050071873
2015-07-03,2015-07-10,2015-07-31,2015,153,51,51,价值,-0.006517882925621721,-0.005086586464393084,0.00823379603659854,0.018813707640790912,价值偏向组,成长偏向组,0.018813707640790912,0.00823379603659854,0.010579911604192372,-0.0058126905099679105,-0.01404648654656645
2015-07-31,2015-08-07,2015-08-28,2015,115,38,38,价值,-0.11819212941209911,-0.10130751031487872,-0.10964105937268744,-0.08478400136155011,价值偏向组,成长偏向组,-0.08478400136155011,-0.10964105937268744,0.02485705801113733,-0.10986708854755456,-0.00022602917486712337
2015-08-28,2015-09-11,2015-10-09,2015,146,48,48,成长,0.022651320713473533,-0.006226391615512972,0.10704849151812229,0.06179268023739774,成长偏向组,价值偏向组,0.10704849151812229,0.06179268023739774,0.04525581128072455,-0.009847735428815008,-0.07164041566621275
2015-10-09,2015-10-16,2015-11-06,2015,134,44,44,成长,0.12743834150469113,0.10651651605695878,0.15809343912726778,0.12700361231578364,成长偏向组,价值偏向组,0.15809343912726778,0.12700361231578364,0.031089826811484145,0.1170837271437346,-0.009919885172049031
2015-11-06,2015-11-13,2015-12-04,2015,149,49,49,成长,0.0049976159782436635,-0.0042285637232107876,0.016281031099581286,0.006210264819375203,成长偏向组,价值偏向组,0.016281031099581286,0.006210264819375203,0.010070766280206082,0.0004745966967494297,-0.0057356681226257734
2015-12-04,2015-12-11,2016-01-08,2016,143,47,47,价值,-0.07556835182858257,-0.04326610216728677,-0.0930587996274824,-0.06900297747984876,价值偏向组,成长偏向组,-0.06900297747984876,-0.0930587996274824,0.024055822147633632,-0.08092862423217162,0.012130175395310777
2016-01-08,2016-01-15,2016-02-05,2016,178,59,59,成长,-0.10452432870831296,-0.12173129784062342,-0.09704496792496395,-0.09049550482622058,成长偏向组,价值偏向组,-0.09704496792496395,-0.09049550482622058,-0.006549463098743366,-0.11333769548291539,-0.022842190656694808
2016-02-05,2016-02-19,2016-03-11,2016,206,68,68,价值,-0.011768757474110103,0.028114875159189756,-0.054869989431110794,-0.023132422574306796,价值偏向组,成长偏向组,-0.023132422574306796,-0.054869989431110794,0.031737566856804,0.008466155129027486,0.06333614456013828
2016-03-11,2016-03-18,2016-04-08,2016,216,72,72,成长,0.09103182203587479,0.04103967732162084,0.12145662051034911,0.10042340181576506,成长偏向组,价值偏向组,0.12145662051034911,0.10042340181576506,0.02103321869458405,0.06517419246104383,-0.03524920935472123
2016-04-08,2016-04-15,2016-05-06,2016,233,77,77,价值,-0.02695368302448642,-0.01001383881639506,-0.013407311866206313,-0.013127568479145188,价值偏向组,成长偏向组,-0.013127568479145188,-0.013407311866206313,0.00027974338706112517,-0.018390346738658914,-0.0049830348724526005
2016-05-06,2016-05-13,2016-06-03,2016,234,78,78,成长,0.022259499445580255,0.008377279553958283,0.02214349669150259,0.019943240378863487,成长偏向组,价值偏向组,0.02214349669150259,0.019943240378863487,0.0022002563126391032,0.015181951669074767,-0.00476128870978872
2016-06-03,2016-06-17,2016-07-08,2016,267,89,89,成长,0.02333585543998007,0.0037363500605112066,0.05221788527409377,0.047241920663236986,成长偏向组,价值偏向组,0.05221788527409377,0.047241920663236986,0.004975964610856781,0.006931370731086073,-0.04031054993215091
2016-07-08,2016-07-15,2016-08-05,2016,276,92,92,价值,-0.006751491825765621,0.017023119263139375,-0.03321252156129926,-0.018423881068413004,价值偏向组,成长偏向组,-0.018423881068413004,-0.03321252156129926,0.014788640492886255,0.005101395728333902,0.03831391728963316
